   10.5786    4.5083   -1.6926
    7.2083   10.2600   -1.6753
    9.2482    7.8232   -1.9496
    8.6749    6.6950   -0.2345
    8.4371    6.3730    0.1722
    5.5372   11.4875   -1.0547
    8.6321    1.4058    1.9619
    6.9365    4.7168    0.9979
    2.8851    7.0418    0.1251
    8.5176    2.0332    1.0815
    4.6600    7.9046   -0.0084
    8.0256    3.1331    1.1480
    4.9633   10.8834   -0.0353
   10.7059    4.6036   -2.1561
    8.7700    7.9677   -0.6741
    2.7114   11.9116    0.2870
    2.3291    8.6965   -0.6922
    6.4952    6.0226    0.2213
   10.1000    5.9760   -0.8064
    8.2135    9.3819   -0.9512
    5.0907    6.1833    0.6155
    1.0756    9.1148   -0.5152
    8.9610    4.1207   -0.0069
   10.1498    5.0844   -2.7301
    7.2137   10.3518   -1.5608
    1.3365    7.7033   -0.4415
    5.4014   11.2234   -0.1245
    8.1350    2.6644    2.2331
    8.5694    1.4702    1.8500
    3.8354    8.7884   -0.1925
    2.5492    6.4989    0.9820
    8.5791    4.0202    0.1731
    1.6177    6.5218    0.5694
    4.1361    6.1772    1.2854
    6.7502    9.9889   -0.5082
    0.7733   10.8955    0.5288
    9.8047    4.9071   -0.7637
    4.4034    6.7455    0.4945
    5.4861    6.0538    0.4542
    1.8203    8.8716   -0.7514
    5.0086    6.5513   -0.1054
    4.4988    6.2463    0.8295
    5.9499    5.7324    1.3868
    0.6670    7.3834   -0.2604
    7.3755    4.4645    0.3245
    8.4722    2.7482    0.7090
   10.5209    1.6342   -2.4808
    4.7853    7.8674   -0.3229
    4.7993    6.7376    0.1185
    2.8509    9.3230    0.1187
    5.8172    5.1572    1.4503
    8.8149    1.3071    2.4415
   10.2346    1.6655   -0.2091
    2.0834   10.4351    0.6794
    9.2662    0.8870    0.5267
    1.6687    6.8200    0.4397
    6.0227    5.2114    1.2710
    7.9288    3.2577    1.0114
    0.1927   10.7396    0.8344
    4.7511    5.8231    0.5261
    9.2364    3.3340   -0.1665
    1.4026    7.1995   -0.0108
    5.1443   11.2782   -0.2629
    2.4013   10.2201    0.5008
    8.5303    2.4446    2.3806
    5.2005    5.9044    1.1239
    6.0797    5.5703    0.6389
    5.0785   11.3613   -0.5284
    0.3294   10.8040    0.5821
    6.1935   10.7335   -0.4790
    3.6966    6.8032    0.3549
    2.4990   12.6041   -0.1697
    7.6775    7.8653    0.0490
    8.6651    7.8324   -0.4138
    7.8619    3.1822    0.8781
    6.2133    7.6571    0.0085
    3.6690    9.2977   -0.0343
   10.1517    6.1155   -1.3552
    6.5149    5.5210    0.2851
    6.3612    6.6848    0.0131
    9.4929    2.3952   -0.1248
    0.2728    9.0803   -0.7150
    8.2974    4.2073    0.2553
   10.7691    2.6679   -2.4480
    0.7203    7.1119    0.1083
    6.2692   11.1477   -1.1108
    7.5253    5.9884    0.3200
    2.0090    7.4730   -0.0909
   10.9876    3.0304   -1.5193
    9.2026    7.6287   -2.3587
    3.9765    9.7051    0.2772
    6.8658    9.9506   -0.2635
   10.1991    4.3031   -2.2874
    6.8943    4.2309    1.9370
    4.4236    6.3579    1.2257
    6.8972    4.0458    1.4558
    5.8588    9.1048   -0.1313
    7.8962    8.3192   -0.0007
    6.1823    6.5738    0.0126
    5.0620    7.6133   -0.0928
    0.5913    7.3925    0.0281
   10.7596    3.9403   -0.9561
    0.0649    7.7122   -0.7830
    1.9659   10.0824    0.2695
    5.0690    7.6108   -0.0857
    8.0012    2.7658    1.4164
    1.1938    8.9456   -0.6708
    8.6972    1.8618    1.0867
    0.4663    9.2882   -0.7002
    4.7609    7.0033   -0.2390
    4.2283    6.6807    0.0942
    9.6569    0.2059    2.8126
    2.3884    6.9592    0.2959
    1.1926    7.4958   -0.1084
    9.1484    0.0313    0.5764
    8.4303    8.8745   -1.0000
    4.2698    6.3777    0.6717
    9.7274    4.3039   -0.0677
    6.5026    4.7085    0.8470
    0.2510    7.1388   -0.3025
    7.5061    3.8798    0.9876
    5.1231    6.3283   -0.0820
    8.4417    2.9813    0.7434
    9.1994    1.9867    0.0907
    0.3564   10.6097    0.4955
   10.6972    3.7440   -1.8514
   10.2636    2.2230   -0.4753
   10.5900    0.8780   -0.4873
    9.6890    4.2769   -0.3111
    3.3498    8.3577   -0.4048
    9.2755    7.5683   -0.7252
    8.7101    8.8942   -1.9195
    8.6480    8.5058   -1.3518
   10.7490    1.6024   -2.7335
    0.3906    8.6311   -0.9690
    7.6301    6.0132    0.1011
    7.9677    3.6004    0.6628
    0.9811    9.6126   -0.3371
    9.9607    3.5993   -0.4391
    8.7097    2.6738    0.7803
    8.7837    4.1433    0.1928
    3.9742    7.0720   -0.1228
    7.2341    9.8981   -1.6710
    9.5685    6.6990   -0.8822
    0.8613    8.5172   -0.8543
    2.9422   10.5554    0.4491
    9.4586    0.7635    0.4648
    1.9683    7.0942    0.0210
    6.7818    4.7315    0.7443
    9.3122    7.8461   -2.2762
   10.0421    0.1447    0.0650
    7.7192    3.6351    0.8351
